Species,URL
Burkholderia oklahomensis C6786(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441162
Burkholderia oklahomensis EO147(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441163
Burkholderia phymatum STM815(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=391038
Burkholderia phytofirmans PsJN(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=398527
Burkholderia pseudomallei(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=28450
Burkholderia pseudomallei 1106a(13),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=357348
Burkholderia pseudomallei 1106b(8),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=357347
Burkholderia pseudomallei 112(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441154
Burkholderia pseudomallei 14(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441160
Burkholderia pseudomallei 1655(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=331109
Burkholderia pseudomallei 1710a(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=320371
Burkholderia pseudomallei 1710b(13),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=320372
Burkholderia pseudomallei 305(8),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=425067
Burkholderia pseudomallei 406e(10),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=360118
Burkholderia pseudomallei 576(12),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=557724
Burkholderia pseudomallei 668(12),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=320373
Burkholderia pseudomallei 7894(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441156
Burkholderia pseudomallei 9(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441158
Burkholderia pseudomallei 91(7),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441159
Burkholderia pseudomallei B7210(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441155
Burkholderia pseudomallei BCC215(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441152
Burkholderia pseudomallei DM98(8),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441161
Burkholderia pseudomallei K96243(12),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=272560
Burkholderia pseudomallei MSHR346(12),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=536230
Burkholderia pseudomallei NCTC 13177(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441153
Burkholderia pseudomallei Pakistan 9(12),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=595498
Burkholderia pseudomallei Pasteur 52237(8),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=331978
Burkholderia pseudomallei S13(12),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=320374
Burkholderia sp. 383(11),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=269483
Burkholderia sp. H160(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=516466
Burkholderia thailandensis Bt4(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441164
Burkholderia thailandensis E264(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=271848
Burkholderia thailandensis MSMB43(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441157
Burkholderia thailandensis TXDOH(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441165
Burkholderia ubonensis Bu(7),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=441166
Burkholderia vietnamiensis G4(10),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=269482
Burkholderia xenovorans LB400(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=266265
Cupriavidus taiwanensis(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=164546
Ralstonia eutropha H16(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=381666
Ralstonia eutropha JMP134(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=264198
Ralstonia metallidurans CH34(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=266264
Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=312153
Polynucleobacter necessarius subsp. necessarius STIR1(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=452638
Ralstonia pickettii 12D(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=428406
Ralstonia pickettii 12J(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=402626
Ralstonia solanacearum(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=305
Ralstonia solanacearum GMI1000(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=267608
Ralstonia solanacearum IPO1609(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=564066
Ralstonia solanacearum MolK2(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=564065
Ralstonia solanacearum UW551(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=342110
Acidovorax citrulli AAC00-1(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=397945
Acidovorax defluvii(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=86669
Acidovorax sp. JS42(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=232721
Comamonas testosteroni KF-1(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=399795
Delftia acidovorans SPH-1(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=398578
Diaphorobacter sp. TPSY(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=535289
Polaromonas naphthalenivorans CJ2(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=365044
Polaromonas sp. JS666(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=296591
Rhodoferax ferrireducens T118(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=338969
Variovorax paradoxus S110(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=543728
Verminephrobacter eiseniae EF01-2(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=391735
Herminiimonas arsenicoxydans(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=204773
Janthinobacterium sp. Marseille(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=375286
Oxalobacter formigenes HOxBLS(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=556268
Oxalobacter formigenes OXCC13(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=556269
Thiobacillus denitrificans ATCC 25259(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=292415
Methylobacillus flagellatus KT(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=265072
Methylobacillus sp. KT1(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=79675
Chromobacterium violaceum(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=536
Eikenella corrodens ATCC 23834(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=546274
Laribacter hongkongensis(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=168471
Laribacter hongkongensis HLHK9(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=557598
Lutiella nitroferrum 2002(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=279714
Neisseria cinerea(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=483
Neisseria cinerea ATCC 14685(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=546262
Neisseria flavescens(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=484
Neisseria flavescens NRL30031/H210(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=546264
Neisseria gonorrhoeae(27),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=485
Neisseria gonorrhoeae 1291(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=528345
Neisseria gonorrhoeae FA 1090(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=242231
Neisseria gonorrhoeae NCCP11945(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=521006
Neisseria lactamica ATCC 23970(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=546265
Neisseria meningitidis(255),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=487
Neisseria meningitidis 053442(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=374833
Neisseria meningitidis FAM18(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=272831
Neisseria meningitidis MC58(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=122586
Neisseria meningitidis Z2491(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=122587
Neisseria meningitidis serogroup A(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=65699
Neisseria meningitidis serogroup B(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=491
Neisseria mucosa(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=488
Neisseria mucosa ATCC 25996(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=546266
Neisseria perflava(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=33053
Neisseria polysaccharea(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=489
Neisseria sicca(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=490
Neisseria sp.(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=192066
Neisseria sp. 93S1(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=492221
Neisseria subflava NJ9703(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=546268
Nitrosomonas europaea(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=915
Nitrosomonas europaea ATCC 19718(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=228410
Nitrosomonas eutropha C91(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=335283
Nitrosospira multiformis ATCC 25196(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=323848
Aromatoleum aromaticum EbN1(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=76114
Azoarcus sp. BH72(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=62928
Dechloromonas aromatica RCB(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=159087
Thauera sp. MZ1T(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=85643
Bdellovibrio bacteriovorus(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=959
Bdellovibrio bacteriovorus HD100(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=264462
Desulfotalea psychrophila(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=84980
Desulfotalea psychrophila LSv54(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=177439
Desulfohalobium retbaense DSM 5692(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=485915
Desulfomicrobium baculatum DSM 4028(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=525897
Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=525146
Desulfovibrio desulfuricans subsp. desulfuricans str. G20(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=207559
Desulfovibrio magneticus RS-1(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=573370
Desulfovibrio piger ATCC 29098(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=411464
Desulfovibrio salexigens DSM 2638(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=526222
Desulfovibrio vulgaris DP4(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=391774
Desulfovibrio vulgaris str. 'Miyazaki F'(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=883
Desulfovibrio vulgaris str. Hildenborough(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=882
Lawsonia intracellularis PHE/MN1-00(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=363253
Geobacter bemidjiensis Bem(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=404380
Geobacter sp. M21(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=443144
Geobacter uraniireducens Rf4(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=351605
Sorangium cellulosum 'So ce 56'(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=448385
Syntrophus aciditrophicus SB(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=56780
Campylobacter coli(6),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=195
Campylobacter coli RM2228(8),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=306254
Campylobacter fetus subsp. fetus 82-40(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=360106
Campylobacter hominis ATCC BAA-381(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=360107
Campylobacter jejuni(25),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=197
Campylobacter jejuni RM1221(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=195099
Campylobacter jejuni subsp. doylei 269.97(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=360109
Campylobacter jejuni subsp. jejuni 260.94(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=360108
Campylobacter jejuni subsp. jejuni 81-176(10),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=354242
Campylobacter jejuni subsp. jejuni 81116(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=407148
Campylobacter jejuni subsp. jejuni 84-25(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=360110
Campylobacter jejuni subsp. jejuni CF93-6(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=360111
Campylobacter jejuni subsp. jejuni CG8421(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=478547
Campylobacter jejuni subsp. jejuni CG8486(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=398000
Campylobacter jejuni subsp. jejuni HB93-13(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=360112
Campylobacter jejuni subsp. jejuni NCTC 11168(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=192222
Campylobacter lari RM2100(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=306263
Campylobacter upsaliensis RM3195(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=306264
Sulfurospirillum deleyianum DSM 6946(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=525898
Helicobacter canadensis MIT 98-5491(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=537970
Helicobacter cinaedi CCUG 18818(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=537971
Helicobacter pullorum MIT 98-5489(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=537972
Helicobacter pylori(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=210
Helicobacter winghamensis ATCC BAA-430(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=556267
Wolinella succinogenes(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=844
Wolinella succinogenes DSM 1740(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=273121
Caminibacter mediatlanticus TB-2(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=391592
Aeromonas allosaccharophila(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=656
Aeromonas bestiarum(10),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=105751
Aeromonas encheleia(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=73010
Aeromonas hydrophila(57),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=644
Aeromonas hydrophila subsp. dhakensis(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=196024
Aeromonas hydrophila subsp. hydrophila(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=196023
Aeromonas hydrophila subsp. hydrophila ATCC 7966(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=380703
Aeromonas jandaei(11),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=650
Aeromonas media(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=651
Aeromonas punctata(25),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=648
Aeromonas salmonicida(14),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=645
Aeromonas salmonicida subsp. salmonicida(7),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=29491
Aeromonas salmonicida subsp. salmonicida A449(15),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=382245
Aeromonas sobria(12),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=646
Aeromonas sp. 08040(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=589694
Aeromonas sp. 08111(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=589695
Aeromonas sp. AE16(2008)(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=577617
Aeromonas sp. AE2(2008)(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=577616
Aeromonas sp. AE8(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=577615
Aeromonas sp. G.I10.28(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=378519
Aeromonas sp. HCUZ 2422275(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=505724
Aeromonas sp. M.I6.35(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=378520
Aeromonas sp. MM.2.11(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=465993
Aeromonas sp. SA-A5-86(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=502287
Aeromonas veronii(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=654
Aeromonas veronii bv. sobria(5),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=114517
Aeromonas veronii bv. veronii(9),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=197701
Alteromonas sp. TA55(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=203840
Pseudoalteromonas marina(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=267375
Pseudoalteromonas sp. AOH-17(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=396517
Pseudoalteromonas sp. UOH-57(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=356537
Shewanella algae(3),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=38313
Shewanella denitrificans OS217(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=318161
Shewanella frigidimarina(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=56812
Shewanella livingstonensis(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=150120
Shewanella oneidensis(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=70863
Shewanella oneidensis MR-1(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=211586
Shewanella putrefaciens(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=24
Shewanella sp. 04Ya007(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=397918
Shewanella sp. 04Ya086(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=397876
Shewanella sp. 04Ya112(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=397919
Shewanella sp. 04Ya181(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=397877
Shewanella sp. SO-Y1-29(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=362567
Halothiobacillus neapolitanus c2(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=555778
Buchnera aphidicola (Acyrthosiphon pisum)(2),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=118099
Buchnera aphidicola (Baizongia pistaciae)(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=135842
Buchnera aphidicola (Schizaphis graminum)(1),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=98794
Buchnera aphidicola str. 5A (Acyrthosiphon pisum)(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=563178
Buchnera aphidicola str. APS (Acyrthosiphon pisum)(4),http://ardb.cbcb.umd.edu/cgi/ssquery.cgi?db=L&amp;gn=a&amp;sp=107806
